path,apod,zf,status,error,lwn,hfq,lfq,points,mean_dnu_cm-1,peak_cm-1,peak_A,rms_vs_opus,mae_vs_opus,maxabs_vs_opus
Data/FM_FOP_9_25_25_75.0002,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/FM_FOP_9_25_25_75.0003,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/FM_FOP_9_25_45_55.0001,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/FM_FOP_9_25_45_55.0002,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/FM_FOP_9_25_45_55.0003,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/FM_FOP_9_25_55_45.0001,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/FM_FOP_9_25_55_45.0002,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/FM_FOP_9_25_55_45.0003,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/FM_FOP_9_25_75_25.0001,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/FM_FOP_9_25_75_25.0002,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/FM_FOP_9_25_75_25.0003,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/FM_FOP_9_25_88_12.0001,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/FM_FOP_9_25_88_12.0002,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/FM_FOP_9_25_88_12.0003,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/FM_FOP_9_50_15_85.0001,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/FM_FOP_9_50_15_85.0002,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/FM_FOP_9_50_15_85.0003,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/FM_FOP_9_50_25_75.0001,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/FM_FOP_9_50_25_75.0002,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/FM_FOP_9_50_25_75.0003,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/FM_FOP_9_50_45_55.0001,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/FM_FOP_9_50_45_55.0002,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/FM_FOP_9_50_45_55.0003,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/FM_FOP_9_50_55_45.0001,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/FM_FOP_9_50_55_45.0002,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/FM_FOP_9_50_55_45.0003,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/FM_FOP_9_50_75_25.0001,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/FM_FOP_9_50_75_25.0002,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/FM_FOP_9_50_75_25.0003,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/FM_FOP_9_50_82_18.0001,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/FM_FOP_9_50_82_18.0002,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/FM_FOP_9_50_82_18.0003,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/FM_FOP_9_50_88_12.0001,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/FM_FOP_9_50_88_12.0002,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/FM_FOP_9_50_88_12.0003,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/FM_FOP_9_75_15_85.0001,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/FM_FOP_9_75_15_85.0002,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/FM_FOP_9_75_15_85.0003,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/FM_FOP_9_75_25_75.0001,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/FM_FOP_9_75_25_75.0002,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/FM_FOP_9_75_25_75.0003,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/FM_FOP_9_75_45_55.0001,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/FM_FOP_9_75_45_55.0002,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/FM_FOP_9_75_45_55.0003,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/FM_FOP_9_75_55_45.0001,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/FM_FOP_9_75_55_45.0002,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/FM_FOP_9_75_55_45.0003,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/FM_FOP_9_75_70_30.0001,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/FM_FOP_9_75_70_30.0002,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/FM_FOP_9_75_70_30.0003,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/FM_FOP_9_75_75_25.0001,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/FM_FOP_9_75_75_25.0002,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/FM_FOP_9_75_75_25.0003,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/FM_FOP_9_75_88_12.0001,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/FM_FOP_9_75_88_12.0002,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/FM_FOP_9_75_88_12.0003,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/FM_FOP_STG 10_VALIDATION_24Hr.0001,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/FM_FOP_STG 10_VALIDATION_24Hr.0002,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/FM_FOP_STG 10_VALIDATION_24Hr.0003,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/FM_FOP_STG 10_VALIDATION_INITIAL.0001,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/FM_FOP_STG 10_VALIDATION_INITIAL.0002,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/FM_FOP_STG 10_VALIDATION_INITIAL.0003,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/FM_FOP_STG 11_VALIDATION_24Hr.0001,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/FM_FOP_STG 11_VALIDATION_24Hr.0002,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/FM_FOP_STG 11_VALIDATION_24Hr.0003,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/FM_FOP_STG 11_VALIDATION_INITIAL.0001,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/FM_FOP_STG 11_VALIDATION_INITIAL.0002,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/FM_FOP_STG 11_VALIDATION_INITIAL.0003,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/FM_FOP_STG 12_11AM_VALIDATION_24Hr.0001,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/FM_FOP_STG 12_11AM_VALIDATION_24Hr.0002,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/FM_FOP_STG 12_11AM_VALIDATION_24Hr.0003,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/FM_FOP_STG 12_2PM_VALIDATION_24Hr.0001,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/FM_FOP_STG 12_2PM_VALIDATION_24Hr.0002,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/FM_FOP_STG 12_2PM_VALIDATION_24Hr.0003,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/FM_FOP_STG 12_VALIDATION2_INITIAL.0001,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/FM_FOP_STG 12_VALIDATION2_INITIAL.0002,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/FM_FOP_STG 12_VALIDATION2_INITIAL.0003,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/FM_FOP_STG 12_VALIDATION3_INITIAL.0001,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/FM_FOP_STG 12_VALIDATION3_INITIAL.0002,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/FM_FOP_STG 12_VALIDATION3_INITIAL.0003,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/FM_FOP_STG 8_VALIDATION_24Hr.0001,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/FM_FOP_STG 8_VALIDATION_24Hr.0002,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/FM_FOP_STG 8_VALIDATION_24Hr.0003,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/FM_FOP_STG 8_VALIDATION_INITIAL.0001,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/FM_FOP_STG 8_VALIDATION_INITIAL.0002,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/FM_FOP_STG 8_VALIDATION_INITIAL.0003,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/FM_FOP_STG 9_VALIDATION_24Hr.0001,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/FM_FOP_STG 9_VALIDATION_24Hr.0002,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/FM_FOP_STG 9_VALIDATION_24Hr.0003,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_030920_Sample#1.0001,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_030920_Sample#1.0002,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_030920_Sample#1.0003,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_030920_Sample#1.0004,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_030920_Sample#1.0005,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_030920_Sample#2.0001,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_030920_Sample#2.0002,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_030920_Sample#2.0003,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_030920_Sample#2.0004,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_030920_Sample#2.0005,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_030920_Sample#3.0001,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_030920_Sample#3.0002,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_030920_Sample#3.0003,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_030920_Sample#3.0004,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_030920_Sample#3.0005,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_030920_Sample#4.0001,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_030920_Sample#4.0002,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_030920_Sample#4.0003,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_030920_Sample#4.0004,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_030920_Sample#4.0005,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_030920_Sample#5.0001,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_030920_Sample#5.0002,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_030920_Sample#5.0003,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_030920_Sample#5.0004,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_030920_Sample#5.0005,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_030920_Sample#6.0001,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_030920_Sample#6.0002,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_030920_Sample#6.0003,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_030920_Sample#6.0004,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_030920_Sample#6.0005,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_030920_Sample#7.0001,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_030920_Sample#7.0002,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_030920_Sample#7.0003,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_030920_Sample#7.0004,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_030920_Sample#7.0005,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_030920_Sample#8.0001,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_030920_Sample#8.0002,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_030920_Sample#8.0003,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_030920_Sample#8.0004,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_030920_Sample#8.0005,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_030920_Sample#9.0001,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_030920_Sample#9.0002,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_030920_Sample#9.0003,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_030920_Sample#9.0004,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_030920_Sample#9.0005,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_031120_Discharge_90.0001,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_031120_Discharge_90.0002,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_031120_Discharge_90.0003,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_031120_Discharge_90.0004,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_031120_Discharge_90.0005,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_031120_STG12_90.0001,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_031120_STG12_90.0002,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_031120_STG12_90.0003,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_031120_STG12_90.0004,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_031120_STG12_90.0005,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_031120_STG7_90.0001,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_031120_STG7_90.0002,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_031120_STG7_90.0003,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_031120_STG7_90.0004,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_031120_STG7_90.0005,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#1.0001,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#1.0002,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#1.0003,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#1.0004,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#1.0005,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#10.0001,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#10.0002,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#10.0003,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#10.0004,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#10.0005,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#11.0001,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#11.0002,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#11.0003,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#11.0004,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#11.0005,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#12.0001,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#12.0002,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#12.0003,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#12.0004,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#12.0005,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#13.0001,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#13.0002,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#13.0003,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#13.0004,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#13.0005,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#14.0001,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#14.0002,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#14.0003,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#14.0004,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#14.0005,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#15.0001,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#15.0002,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#15.0003,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#15.0004,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#15.0005,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
